year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2016,24,2016-06-06,,Uttar Pradesh,Lalitpur,Measles,Reported Late,10,0
2016,24,2016-06-15,19-06-2016,Uttarakhand,Bageshwar,Hepatitis A And E,Reported In Same Week,8,0
2016,24,2016-06-12,19-06-2016,Uttarakhand,Haridwar,Acute Diarrheal Disease,Reported In Same Week,67,0
2016,24,2016-06-12,19-06-2016,Uttarakhand,Rudraprayag,Acute Diarrheal Disease,Reported In Same Week,46,0
2016,24,2016-06-19,21-06-2016,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,65,0
2016,24,2016-06-16,16-06-2016,West Bengal,Murshidabad,Food Poisoning,Reported In Same Week,86,0
2016,24,2016-06-16,16-06-2016,West Bengal,South 24 Paraganas,Food Poisoning,Reported In Same Week,25,0
2016,24,2016-06-13,15-06-2016,West Bengal,Burdhawan,Acute Diarrheal Disease,Reported In Same Week,12,0
2016,24,2016-06-10,14-06-2016,West Bengal,North 24 Paraganas,Dengue,Reported In Same Week,598,0
2016,24,2016-05-27,,West Bengal,Maldah,Measles,Reported Late,26,2
2016,24,2016-01-27,,West Bengal,Dibrugarh,Acute Encephalitis Syndrome (Japanese Encephalitis),Previous Week Follow Up,67,1
2016,23,2016-06-11,12-06-2016,Andhra Pradesh,Kurnool,Acute Diarrheal Disease,Reported In Same Week,34,0
2016,23,2016-06-06,12-06-2016,Andhra Pradesh,Chittoor,Food Poisoning,Reported In Same Week,21,0
2016,23,2016-06-03,10-06-2016,Assam,Tinsukia,Chickenpox,Reported In Same Week,11,2
2016,23,2016-06-01,,Assam,Lakhimpur,Chickenpox,Reported Late,13,0
2016,23,2016-05-23,,Assam,Darrang,Chickenpox,Reported Late,10,0
2016,23,2016-05-19,,Assam,Kamrup Metro,Mumps,Reported Late,14,0
2016,23,2016-05-16,,Assam,Darrang,Measles,Reported Late,6,0
2016,23,2016-06-05,07-06-2016,Bihar,Jamui,Acute Diarrheal Disease,Reported In Same Week,11,0
2016,23,2016-02-01,,Bihar,Vaishali,Chickenpox,Reported Late,61,0
2016,23,2016-06-09,12-06-2016,Chandigarh,Chandigarh,Cholera,Reported In Same Week,31,0
2016,23,2016-06-01,,Chhattisgarh,Durg,Acute Diarrheal Disease,Reported Late,20,0
2016,23,2016-05-29,,Chhattisgarh,Raigarh,Food Poisoning,Reported Late,13,0
2016,23,2016-06-08,08-06-2016,Gujarat,Banaskantha,Acute Diarrheal Disease,Reported In Same Week,14,1
2016,23,2016-06-05,05-06-2016,Gujarat,Gandhinagar,Acute Diarrheal Disease,Reported In Same Week,28,0
2016,23,2016-06-10,12-06-2016,Haryana,Kaithal,Acute Diarrheal Disease,Reported In Same Week,28,0
2016,23,2016-06-08,12-06-2016,Jammu And Kashmir,Kulgam,Hepatitis E,Reported In Same Week,8,0
2016,23,2016-06-12,12-06-2016,Jharkhand,Godda,Food Poisoning,Reported In Same Week,107,0
2016,23,2016-06-06,10-06-2016,Jharkhand,Simdega,Cutaneous Anthrax,Reported In Same Week,4,0
2016,23,2016-05-21,,Jharkhand,Saraikela Kharsawan,Measles,Reported Late,10,0
2016,23,2016-06-09,09-06-2016,Karnataka,Shivamogga,Dengue,Reported In Same Week,14,0
2016,23,2016-06-08,08-06-2016,Karnataka,Ramanagara,Enteric Fever,Reported In Same Week,19,0
2016,23,2016-06-07,12-06-2016,Karnataka,Kolar,Acute Diarrheal Disease,Reported In Same Week,5,0
2016,23,2016-06-07,08-06-2016,Karnataka,Dharwad,Food Poisoning,Reported In Same Week,44,0
2016,23,2016-06-06,08-06-2016,Karnataka,Hassan,Food Poisoning,Reported In Same Week,39,0
2016,23,2016-06-06,06-06-2016,Karnataka,Shivamogga,Acute Diarrheal Disease,Reported In Same Week,64,0
2016,23,2016-06-05,09-06-2016,Karnataka,Udupi,Dengue,Reported In Same Week,20,0
2016,23,2016-06-05,05-06-2016,Karnataka,Hassan,Gastroenteritis,Reported In Same Week,45,0
2016,23,2016-05-28,,Karnataka,Udupi,Dengue,Reported Late,13,0
2016,23,2016-05-20,,Kerala,Ernakulam,Dengue,Reported Late,12,0
2016,23,2016-06-03,09-06-2016,Madhya Pradesh,Satna,Fever With Rash,Reported In Same Week,6,0
2016,23,2016-05-26,,Madhya Pradesh,Ujjain,Acute Diarrheal Disease,Reported Late,33,0
2016,23,2016-06-06,07-06-2016,Maharashtra,Yavatmal,Acute Diarrheal Disease,Reported In Same Week,10,0
2016,23,2016-06-06,07-06-2016,Maharashtra,Jalgaon,Cholera,Reported In Same Week,53,0
2016,23,2016-06-03,07-06-2016,Maharashtra,Nashik,Acute Diarrheal Disease,Reported In Same Week,158,0
2016,23,2016-06-03,06-06-2016,Maharashtra,Osmanabad,Acute Diarrheal Disease,Reported In Same Week,55,0
2016,23,2016-05-31,,Maharashtra,Pune,Acute Diarrheal Disease,Reported Late,32,0
2016,23,2016-05-20,,Maharashtra,Pune,Chikungunya,Reported Late,137,0
2016,23,2016-04-24,,Maharashtra,Pune,Dengue,Reported Late,24,0
2016,23,2016-04-19,,Maharashtra,Pune,Chikungunya,Reported Late,24,0
2016,23,2016-04-04,,Maharashtra,Pune,Dengue,Reported Late,47,0
2016,23,2016-04-04,,Maharashtra,Pune,Chikungunya,Reported Late,24,0
2016,23,2016-05-21,,Meghalaya,Jaintia Hills,Acute Diarrheal Disease,Reported Late,30,1
2016,23,2016-04-03,,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported Late,23,0
2016,23,2016-06-12,12-06-2016,Punjab,Barnala,Acute Diarrheal Disease,Reported In Same Week,7,0
2016,23,2016-06-11,11-06-2016,Punjab,Hoshiarpur,Chickenpox,Reported In Same Week,14,0
2016,23,2016-06-11,12-06-2016,Rajasthan,Jaipur,Acute Diarrheal Disease,Reported In Same Week,72,0
2016,23,2016-06-08,09-06-2016,Rajasthan,Udaipur,Cholera,Reported In Same Week,77,1
2016,23,2016-06-08,08-06-2016,Rajasthan,Jaipur,Acute Diarrheal Disease,Reported In Same Week,16,0
2016,23,2016-06-07,09-06-2016,Rajasthan,Jodhpur,Acute Diarrheal Disease,Reported In Same Week,24,0
2016,23,2016-06-11,11-06-2016,Tamil Nadu,Pudukkottai,Food Poisoning,Reported In Same Week,12,0
2016,23,2016-06-06,07-06-2016,Tamil Nadu,Thanjavur,Acute Diarrheal Disease,Reported In Same Week,15,0
2016,23,2016-06-03,09-06-2016,Tamil Nadu,Villupuram,Malaria (Plasmodium Falciparum),Reported In Same Week,28,0
2016,23,2016-06-06,12-06-2016,Telangana,Karimnagar,Acute Diarrheal Disease,Reported In Same Week,14,0
2016,23,2016-06-04,09-06-2016,Uttar Pradesh,Siddharth Nagar,Food Poisoning,Reported In Same Week,8,0
2016,23,2016-06-04,06-06-2016,Uttar Pradesh,Barabanki,Chickenpox,Reported In Same Week,18,0
2016,23,2016-05-27,,Uttar Pradesh,Jalaun,Measles,Reported Late,8,0
2016,23,2016-05-01,,Uttar Pradesh,Budaun,Measles,Reported Late,17,0
2016,23,2016-05-01,,Uttar Pradesh,Budaun,Measles,Reported Late,10,0
2016,23,2016-06-09,12-06-2016,Uttarakhand,Almora,Acute Diarrheal Disease,Reported In Same Week,46,0
2016,23,2016-06-07,13-06-2016,Uttarakhand,Pauri Garhwal,Hepatitis A,Reported In Same Week,13,0
2016,23,2016-06-10,12-06-2016,West Bengal,Paschim Medinipur,Food Poisoning,Reported In Same Week,40,0
2016,23,2016-06-09,10-06-2016,West Bengal,Murshidabad,Food Poisoning,Reported In Same Week,59,0
2016,23,2016-06-09,10-06-2016,West Bengal,Darjeeling,Food Poisoning,Reported In Same Week,33,0
2016,23,2016-06-09,09-06-2016,West Bengal,Nadia,Food Poisoning,Reported In Same Week,33,0
2016,23,2016-06-06,10-06-2016,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,70,0
2016,23,2016-06-06,10-06-2016,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,23,0
2016,23,2016-06-06,06-06-2016,West Bengal,Purulia,Cholera,Reported In Same Week,30,0
2016,22,2016-06-02,05-06-2016,Andhra Pradesh,Anantapur,Acute Diarrheal Disease,Reported In Same Week,11,0
2016,22,2016-06-02,04-06-2016,Assam,Cachar,Acute Diarrheal Disease,Reported In Same Week,36,0
2016,22,2016-05-28,04-06-2016,Assam,Nalbari,Japanese Encephalitis,Reported In Same Week,3,0
2016,22,2016-05-27,03-06-2016,Assam,Lakhimpur,Hepatitis E,Reported In Same Week,6,0
2016,22,2016-05-22,,Assam,Sivasagar,Cholera,Reported Late,235,6
2016,22,2016-05-14,,Assam,Kamrup Metro,Japanese Encephalitis,Reported Late,9,0
2016,22,2016-05-24,,Bihar,Muzaffarpur,Acute Encephalitic Syndrome,Reported Late,3,11
2016,22,2016-03-08,,Bihar,Vaishali,Chickenpox,Reported Late,35,0
2016,22,2016-06-01,01-06-2016,Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Rubella,Reported In Same Week,5,0
2016,22,2016-03-11,,Delhi,North,Measles,Reported Late,8,0
2016,22,2016-06-03,03-06-2016,Gujarat,Junagadh,Dengue,Reported In Same Week,23,0
2016,22,2016-06-03,03-06-2016,Gujarat,Gandhinagar,Acute Diarrheal Disease,Reported In Same Week,15,0
2016,22,2016-06-02,03-06-2016,Gujarat,Sabar Kantha,Gastroenteritis,Reported In Same Week,27,0
2016,22,2016-05-31,31-05-2016,Gujarat,Banaskantha,Measles,Reported In Same Week,6,1
2016,22,2016-06-02,02-06-2016,Haryana,Yamuna Nagar,Jaundice,Reported In Same Week,9,0
2016,22,2016-05-30,31-05-2016,Jammu And Kashmir,Budgam,Chickenpox,Reported In Same Week,15,0
2016,22,2016-05-26,31-05-2016,Jammu And Kashmir,Kupwara,Fever With Rash,Reported In Same Week,7,0
2016,22,2016-05-18,,Jammu And Kashmir,Kathua,Food Poisoning,Reported Late,53,0
2016,22,2016-05-24,,Jharkhand,Simdega,Cutaneous Anthrax,Reported Late,3,0
2016,22,2016-05-20,,Jharkhand,Jamtara,Rubella,Reported Late,19,0
2016,22,2016-06-02,04-06-2016,Karnataka,Koppal,Gastroenteritis,Reported In Same Week,11,0
2016,22,2016-05-30,31-05-2016,Karnataka,Hassan,Food Poisoning,Reported In Same Week,46,0
2016,22,2016-05-29,30-05-2016,Karnataka,Bengaluru Rural,Chikungunya,Reported In Same Week,19,0
2016,22,2016-05-29,30-05-2016,Karnataka,Bijapur,Food Poisoning,Reported In Same Week,12,0
2016,22,2016-03-06,,Karnataka,Bijapur,Cholera,Reported Late,86,0
2016,22,2016-05-28,06-06-2016,Kerala,Ernakulam,Food Poisoning,Reported In Same Week,22,0
2016,22,2016-05-23,,Kerala,Ernakulam,Dengue,Reported Late,9,0
2016,22,2016-05-19,,Kerala,Idukki,Dengue,Reported Late,29,0
2016,22,2016-05-02,,Kerala,Kollam,Dengue,Reported Late,13,0
2016,22,2016-04-22,,Kerala,Ernakulam,Dengue,Reported Late,16,0
2016,22,2016-05-31,03-06-2016,Madhya Pradesh,Sagar,Acute Diarrheal Disease,Reported In Same Week,19,0
2016,22,2016-05-29,31-05-2016,Madhya Pradesh,Morena,Acute Diarrheal Disease,Reported In Same Week,41,0
2016,22,2016-05-20,,Madhya Pradesh,Sagar,Acute Diarrheal Disease,Reported Late,25,0
2016,22,2016-05-18,,Madhya Pradesh,Hoshangabad,Acute Diarrheal Disease,Reported Late,13,0
2016,22,2016-06-01,02-06-2016,Maharashtra,Beed,Enteric Fever,Reported In Same Week,20,0
2016,22,2016-05-31,04-06-2016,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported In Same Week,208,0
2016,22,2016-05-28,01-06-2016,Maharashtra,Ahmednagar,Acute Diarrheal Disease,Reported In Same Week,35,0
2016,22,2016-05-04,,Maharashtra,Raigad,Chikungunya,Reported Late,9,0
2016,22,2016-05-22,,Meghalaya,Jaintia Hills,Rubella,Reported Late,39,1
2016,22,2016-06-02,03-06-2016,Odisha,Angul,Acute Diarrheal Disease,Reported In Same Week,38,0
2016,22,2016-06-01,04-06-2016,Odisha,Sonepur,Jaundice,Reported In Same Week,11,34
2016,22,2016-05-18,,Odisha,Koraput,Anthrax,Reported Late,6,0
2016,22,2016-05-13,,Odisha,Koraput,Anthrax,Reported Late,9,0
2016,22,2016-06-06,12-06-2016,Punjab,Patiala,Cholera,Reported In Same Week,480,0
2016,22,2016-06-06,07-06-2016,Punjab,Jalandhar,Acute Diarrheal Disease,Reported In Same Week,20,0
2016,22,2016-05-31,05-06-2016,Punjab,S.A.S Nagar,Chickenpox,Reported In Same Week,37,0
2016,22,2016-05-31,31-05-2016,Punjab,S.A.S Nagar,Chickenpox,Reported In Same Week,12,0
2016,22,2016-05-30,30-05-2016,Punjab,S.A.S Nagar,Chickenpox,Reported In Same Week,12,0
2016,22,2016-06-04,04-06-2016,Rajasthan,Dausa,Acute Diarrheal Disease,Reported In Same Week,14,0
2016,22,2016-05-29,02-06-2016,Rajasthan,Jaipur,Gastroenteritis,Reported In Same Week,29,0
2016,22,2016-04-25,,Rajasthan,Nagaur,Chickenpox,Reported Late,11,0
2016,22,2015-04-15,,Rajasthan,Sikar,Food Poisoning,Reported Late,76,0
2016,22,2016-06-03,06-06-2016,Tamil Nadu,Dindigul,Dengue And Scrub Typhus,Reported In Same Week,92,0
2016,22,2016-05-29,04-06-2016,Uttar Pradesh,Hardoi,Acute Diarrheal Disease,Reported In Same Week,18,0
2016,22,2016-05-29,02-06-2016,Uttar Pradesh,Hardoi,Acute Diarrheal Disease,Reported In Same Week,34,0
2016,22,2016-05-28,30-05-2016,Uttar Pradesh,Hathras,Measles,Reported In Same Week,26,0
2016,22,2016-05-25,,Uttar Pradesh,Kannauj,Acute Diarrheal Disease,Reported Late,49,0
2016,22,2016-05-22,,Uttar Pradesh,Kannauj,Chickenpox,Reported Late,29,0
2016,22,2016-04-25,,Uttar Pradesh,Chandauli,Measles,Reported Late,33,0
2016,22,2016-06-05,05-06-2016,West Bengal,Purulia,Cholera,Reported In Same Week,30,0
2016,22,2016-06-02,02-06-2016,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,26,0
2016,22,2016-06-01,02-06-2016,West Bengal,South 24 Paraganas,Cholera,Reported In Same Week,26,0
2016,22,2016-06-01,01-06-2016,West Bengal,Purulia,Cholera,Reported In Same Week,96,0
2016,22,2016-05-31,06-06-2016,West Bengal,Bankura,Cholera,Reported In Same Week,49,0
2016,22,2016-05-28,,West Bengal,Paschim Medinipur,Acute Diarrheal Disease,Reported Late,113,0
2016,22,2016-05-26,02-06-2016,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,28,0
2016,22,2016-05-25,,West Bengal,Paschim Medinipur,Acute Diarrheal Disease,Reported Late,35,0
2016,22,2016-05-22,,West Bengal,South 24 Paraganas,Acute Diarrheal Disease,Reported Late,19,0
2016,22,2016-04-03,,West Bengal,Purulia,Chickenpox,Reported Late,35,0
2016,22,2016-03-03,,West Bengal,Purulia,Measles,Reported Late,22,0
2016,21,2016-05-28,29-05-2016,Andhra Pradesh,Nellore,Food Poisoning,Reported In Same Week,13,0
2016,21,2016-05-27,29-05-2016,Andhra Pradesh,Nellore,Acute Diarrheal Disease,Reported In Same Week,16,0
2016,21,2016-05-27,28-05-2016,Andhra Pradesh,Visakhapatnam,Food Poisoning,Reported In Same Week,52,0
2016,21,2016-05-23,26-05-2016,Andhra Pradesh,Visakhapatnam,Acute Diarrheal Disease,Reported In Same Week,15,0
2016,21,2016-05-24,01-06-2016,Assam,Barpeta,Measles,Reported In Same Week,41,1
2016,21,2016-05-24,,Assam,Kamrup Metro,Dengue,Reported Late,27,0
2016,21,2016-05-11,,Assam,Kamrup,Food Poisoning,Reported Late,86,0
2016,21,2016-05-05,,Assam,Darrang,Measles,Reported Late,6,0
2016,21,2016-05-23,27-05-2016,Bihar,Sitamarhi,Measles,Reported In Same Week,9,0
2016,21,2016-05-21,30-05-2016,Bihar,Muzaffarpur,Acute Encephalitic Syndrome,Reported In Same Week,5,11
2016,21,2016-05-20,26-05-2016,Bihar,Goapalganj,Chickenpox,Reported In Same Week,10,0
2016,21,2016-05-17,,Bihar,Vaishali,Chickenpox,Reported Late,24,0
2016,21,2016-05-09,,Bihar,Gaya,Malaria,Reported Late,271,3
2016,21,2016-04-27,,Bihar,Gaya,Acute Diarrheal Disease,Reported Late,44,3
2016,21,2016-04-01,,Bihar,Gaya,Chickenpox,Reported Late,25,3
2016,21,2016-05-23,26-05-2016,Chhattisgarh,Balod,Diarrhoea,Reported In Same Week,82,0
2016,21,2016-05-21,28-05-2016,Chhattisgarh,Raipur,Hepatitis E,Reported In Same Week,11,1
2016,21,2016-05-21,24-05-2016,Chhattisgarh,Bemetara,Acute Diarrheal Disease,Reported In Same Week,165,0
2016,21,2016-05-18,,Chhattisgarh,Dhamatari,Acute Diarrheal Disease,Reported Late,236,0
2016,21,2016-05-27,27-05-2016,Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Mumps,Reported In Same Week,19,0
2016,21,2016-05-11,,Delhi,South,Measles,Reported Late,15,0
2016,21,2016-05-24,25-05-2016,Gujarat,Porbandar,Viral Fever,Reported In Same Week,50,0
2016,21,2016-05-23,23-05-2016,Gujarat,Banaskantha,Measles,Reported In Same Week,12,1
2016,21,2016-05-22,24-05-2016,Gujarat,Jamnagar,Cholera,Reported In Same Week,47,0
2016,21,2016-05-18,,Gujarat,Aravalli,Hepatitis,Reported Late,10,0
2016,21,2016-05-25,28-05-2016,Himachal Pradesh,Una,Measles,Reported In Same Week,38,0
2016,21,2016-05-19,,Himachal Pradesh,Mandi,Measles,Reported Late,19,0
2016,21,2016-04-25,,Himachal Pradesh,Solan,Gastroenteritis,Reported Late,17,0
2016,21,2016-05-22,25-05-2016,Jammu And Kashmir,Badgam,Chickenpox,Reported In Same Week,13,0
2016,21,2016-05-13,,Jammu And Kashmir,Srinagar,Chickenpox,Reported Late,22,0
2016,21,2016-05-10,,Jharkhand,East Singhbhum,Measles,Reported Late,6,0
2016,21,2016-05-21,25-05-2016,Kerala,Thiruvananthapuram,Food Poisoning,Reported In Same Week,48,0
2016,21,2016-05-04,,Kerala,Ernakulam,Chickenpox,Reported Late,6,0
2016,21,2016-04-26,,Kerala,Pathanamthitta,Dengue,Reported Late,13,0
2016,21,2016-04-09,,Kerala,Thrissur,Hepatitis A,Reported Late,19,0
2016,21,2016-05-20,27-05-2016,Madhya Pradesh,Indore,Cholera,Reported In Same Week,3,0
2016,21,2016-05-25,27-05-2016,Maharashtra,Nashik,Acute Diarrheal Disease,Reported In Same Week,409,0
2016,21,2016-05-25,27-05-2016,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported In Same Week,194,0
2016,21,2016-05-23,25-05-2016,Maharashtra,Aurangabad,Acute Diarrheal Disease,Reported In Same Week,60,0
2016,21,2016-05-23,23-05-2016,Maharashtra,Akola,Cholera,Reported In Same Week,21,0
2016,21,2016-05-21,24-05-2016,Maharashtra,Amravati,Cholera,Reported In Same Week,62,0
2016,21,2016-05-21,23-05-2016,Maharashtra,Jalna,Acute Diarrheal Disease,Reported In Same Week,47,0
2016,21,2016-05-23,25-05-2016,Odisha,Koraput,Acute Diarrheal Disease,Reported In Same Week,30,0
2016,21,2016-05-19,28-05-2016,Odisha,Sonepur,Hepatitis A,Reported In Same Week,7,34
2016,21,2016-05-31,31-05-2016,Punjab,S.A.S Nagar,Chickenpox,Reported In Same Week,12,0
2016,21,2016-05-29,29-05-2016,Punjab,Amritsar,Acute Diarrheal Disease,Reported In Same Week,43,0
2016,21,2016-05-29,31-05-2016,Rajasthan,Hanumangarh,Acute Diarrheal Disease,Reported In Same Week,52,0
2016,21,2016-05-26,28-05-2016,Rajasthan,Jhalawar,Acute Diarrheal Disease,Reported In Same Week,30,0
2016,21,2016-05-24,31-05-2016,Rajasthan,Dungarpur,Acute Diarrheal Disease,Reported In Same Week,11,0
2016,21,2016-05-22,28-05-2016,Rajasthan,Jaipur,Food Poisoning,Reported In Same Week,35,0
2016,21,2016-05-21,27-05-2016,Rajasthan,Tonk,Acute Diarrheal Disease,Reported In Same Week,22,0
2016,21,2016-04-13,,Tamil Nadu,Salem,Malaria,Reported Late,19,0
2016,21,2016-05-27,29-05-2016,Telangana,Hyderabad,Food Poisoning,Reported In Same Week,18,0
2016,21,2016-05-27,28-05-2016,Uttar Pradesh,Mau,Acute Diarrheal Disease,Reported In Same Week,20,0
2016,21,2016-05-22,24-05-2016,Uttar Pradesh,Rae Bareli,Food Poisoning,Reported In Same Week,16,0
2016,21,2016-05-16,,Uttar Pradesh,Jalaun,Measles,Reported Late,12,0
2016,21,2016-05-13,,Uttar Pradesh,Chandauli,Chickenpox,Reported Late,28,0
2016,21,2016-05-12,,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported Late,36,0
2016,21,2016-04-24,,Uttar Pradesh,Hardoi,Chickenpox,Reported Late,18,0
2016,21,2016-04-12,,Uttar Pradesh,Fatehpur,Measles,Reported Late,12,0
2016,21,2016-05-24,30-05-2016,Uttarakhand,Rudraprayag,Acute Diarrheal Disease,Reported In Same Week,48,0
2016,21,2016-05-30,31-05-2016,West Bengal,Purulia,Cholera,Reported In Same Week,53,0
2016,21,2016-05-29,30-05-2016,West Bengal,Purulia,Cholera,Reported In Same Week,117,0
2016,21,2016-05-22,22-05-2016,West Bengal,South 24 Paraganas,Acute Diarrheal Disease,Reported In Same Week,19,0
2016,21,2016-05-21,22-05-2016,West Bengal,Burdhawan,Acute Diarrheal Disease,Reported In Same Week,52,0
2016,21,2016-05-07,,West Bengal,Jalpaiguri,Acute Diarrheal Disease,Reported Late,71,0
2016,21,2016-05-05,,West Bengal,North 24 Paraganas,Food Poisoning,Reported Late,39,0
2016,21,2016-04-22,,West Bengal,Purulia,Chickenpox,Reported Late,26,0
2016,21,2016-04-01,,West Bengal,Jalpaiguri,Chickenpox,Reported Late,20,0
2016,21,2016-03-01,,West Bengal,Uttar Dinajpur,Rubella,Reported Late,46,0
2016,20,2016-05-19,21-05-2016,Andhra Pradesh,Prakasam,Food Poisoning,Reported In Same Week,14,0
2016,20,2016-05-17,17-05-2016,Bihar,Vaishali,Chickenpox,Reported In Same Week,38,0
2016,20,2016-05-13,19-05-2016,Bihar,Sitamarhi,Chickenpox,Reported In Same Week,15,0
2016,20,2016-05-12,18-05-2016,Bihar,Gaya,Malaria,Reported In Same Week,96,3
2016,20,2016-05-09,,Bihar,Goapalganj,Chickenpox,Reported Late,8,0
2016,20,2016-05-16,20-05-2016,Chhattisgarh,Balod,Acute Diarrheal Disease,Reported In Same Week,34,0
2016,20,2016-05-02,,Chhattisgarh,Surajpur,Acute Diarrheal Disease,Reported Late,239,1
2016,20,2016-05-20,20-05-2016,Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Mumps,Reported In Same Week,4,0
2016,20,2016-05-20,20-05-2016,Gujarat,Banaskantha,Food Poisoning,Reported In Same Week,91,1
2016,20,2016-05-17,20-05-2016,Gujarat,Surat,Acute Diarrheal Disease,Reported In Same Week,204,0
2016,20,2016-05-16,18-05-2016,Gujarat,Kutch,Food Poisoning,Reported In Same Week,17,0
2016,20,2016-05-09,,Gujarat,Kutch,Hepatitis A,Reported Late,36,0
2016,20,2016-05-18,20-05-2016,Jammu And Kashmir,Pulwama,Enteric Fever,Reported In Same Week,11,0
2016,20,2016-05-14,16-05-2016,Jammu And Kashmir,Anantnag,Measles,Reported In Same Week,23,0
2016,20,2016-05-13,23-05-2016,Jammu And Kashmir,Srinagar,Chickenpox,Reported In Same Week,22,0
2016,20,2016-05-17,19-05-2016,Karnataka,Hassan,Dengue,Reported In Same Week,12,0
2016,20,2016-05-17,17-05-2016,Karnataka,Davangere,Food Poisoning,Reported In Same Week,13,0
2016,20,2016-05-19,23-05-2016,Kerala,Thiruvananthapuram,Food Poisoning,Reported In Same Week,48,0
2016,20,2016-05-18,25-05-2016,Kerala,Thrissur,Hepatitis A,Reported In Same Week,34,0
2016,20,2016-05-06,,Kerala,Kollam,Dengue,Reported Late,11,0
2016,20,2016-04-20,,Kerala,Kozhikode,Dengue,Reported Late,22,0
2016,20,2016-04-16,,Kerala,Alappuzha,Dengue,Reported Late,10,0
2016,20,2016-04-15,,Kerala,Ernakulam,Dengue,Reported Late,9,0
2016,20,2016-05-13,16-05-2016,Madhya Pradesh,Dhaar,Cholera,Reported In Same Week,33,0
2016,20,2016-05-21,21-05-2016,Maharashtra,Akola,Cholera,Reported In Same Week,21,0
2016,20,2016-05-16,16-05-2016,Maharashtra,Sindhudurg,Acute Diarrheal Disease,Reported In Same Week,49,0
2016,20,2016-05-15,16-05-2016,Maharashtra,Dhule,Acute Diarrheal Disease,Reported In Same Week,23,0
2016,20,2016-05-10,,Maharashtra,Nashik,Dengue,Reported Late,4,0
2016,20,2016-05-16,18-05-2016,Odisha,Angul,Acute Diarrheal Disease,Reported In Same Week,17,0
2016,20,2016-05-15,17-05-2016,Odisha,Deogarh,Food Poisoning,Reported In Same Week,8,0
2016,20,2016-05-06,,Odisha,Koraput,Fever,Reported Late,3,0
